GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
com.capitalone.dashboard:core,com.capitalone.dashboard.model.score,ScoreComponentMetricBase,176,0,0,0,38,0,25,0,25,0
com.capitalone.dashboard:core,com.capitalone.dashboard.model.score,QScoreComponentMetricBase,123,0,6,0,24,0,9,0,6,0
com.capitalone.dashboard:core,com.capitalone.dashboard.model.score,ScoreValueType,44,19,4,0,4,2,5,2,3,2
com.capitalone.dashboard:core,com.capitalone.dashboard.model.score,ScoreComponentMetric,104,0,0,0,17,0,4,0,4,0
com.capitalone.dashboard:core,com.capitalone.dashboard.model.score,QScoreCollectorItem,133,0,6,0,26,0,9,0,6,0
com.capitalone.dashboard:core,com.capitalone.dashboard.model.score,ScoreMetric,135,0,0,0,32,0,21,0,21,0
com.capitalone.dashboard:core,com.capitalone.dashboard.model.score,ScoreCollectorItem,45,0,6,0,12,0,8,0,5,0
com.capitalone.dashboard:core,com.capitalone.dashboard.model.score,QScoreComponentMetric,127,0,4,0,26,0,8,0,6,0
com.capitalone.dashboard:core,com.capitalone.dashboard.event,BuildEventListener,52,168,12,14,12,36,13,7,3,4
com.capitalone.dashboard:core,com.capitalone.dashboard.event,EnvironmentComponentEventListener.ToCollectorId,6,0,0,0,2,0,2,0,2,0
com.capitalone.dashboard:core,com.capitalone.dashboard.event,CommitEventListener,4,96,2,6,0,25,2,8,0,6
com.capitalone.dashboard:core,com.capitalone.dashboard.event,DashboardEventListener,96,0,6,0,25,0,8,0,5,0
com.capitalone.dashboard:core,com.capitalone.dashboard.event,EnvironmentComponentEventListener,205,290,32,24,38,68,24,11,1,6
com.capitalone.dashboard:core,com.capitalone.dashboard.event,HygieiaMongoEventListener,20,67,3,3,5,19,3,6,0,6
